Date,Product,Region,Sales_Rep,Quantity,Unit_Price,Customer_ID,Total_Sales,Month,Quarter
2024-07-19,Phone,East,Rep_8,46,239.49416285299864,CUST_8455,11016.731491237937,2024-07,2024Q3
2024-10-24,Phone,East,Rep_10,2,678.973990265271,CUST_9096,1357.947980530542,2024-10,2024Q4
2024-01-28,Tablet,Central,Rep_10,26,1629.7211196244025,CUST_9716,42372.749110234465,2024-01,2024Q1
2024-05-20,Monitor,North,Rep_4,45,428.8342093484824,CUST_7655,19297.539420681707,2024-05,2024Q2
2024-02-04,Keyboard,West,Rep_19,23,103.85270515372417,CUST_6919,2388.612218535656,2024-02,2024Q1
2024-12-27,Monitor,East,Rep_17,42,1654.0710932863335,CUST_3491,69470.98591802601,2024-12,2024Q4
2024-09-04,Laptop,Central,Rep_12,44,1264.6364278470505,CUST_6315,55644.002825270225,2024-09,2024Q3
2023-12-16,Monitor,East,Rep_8,16,1952.9115549519424,CUST_1635,31246.58487923108,2023-12,2023Q4
2023-04-16,Keyboard,East,Rep_17,19,905.9942703759904,CUST_9932,17213.891137143815,2023-04,2023Q2
2024-04-18,Mouse,North,Rep_12,1,387.9239241381493,CUST_1512,387.9239241381493,2024-04,2024Q2
2023-04-06,Keyboard,North,Rep_8,45,595.8710990445885,CUST_4343,26814.19945700648,2023-04,2023Q2
2023-07-08,Monitor,Central,Rep_3,12,1153.7725604634488,CUST_4506,13845.270725561386,2023-07,2023Q3
2023-03-27,Laptop,Central,Rep_14,28,139.70515194241784,CUST_3141,3911.7442543876996,2023-03,2023Q1
2024-03-28,Headphones,South,Rep_16,21,973.2699530221031,CUST_8421,20438.669013464165,2024-03,2024Q1
2023-12-23,Monitor,South,Rep_10,5,1779.0267552311927,CUST_8390,8895.133776155964,2023-12,2023Q4
2024-10-20,Phone,North,Rep_5,45,367.7221328087879,CUST_3839,16547.495976395454,2024-10,2024Q4
2023-12-02,Monitor,South,Rep_17,28,1192.2623834832534,CUST_1851,33383.346737531094,2023-12,2023Q4
2024-10-25,Headphones,South,Rep_3,33,943.5931364584575,CUST_3738,31138.573503129097,2024-10,2024Q4
2024-03-02,Mouse,West,Rep_3,1,1924.3215994566326,CUST_4913,1924.3215994566326,2024-03,2024Q1
2023-02-12,Headphones,Central,Rep_13,12,246.51710268598197,CUST_9945,2958.2052322317836,2023-02,2023Q1
2023-02-04,Monitor,North,Rep_8,29,1697.5068563904365,CUST_1417,49227.698835322655,2023-02,2023Q1
2023-04-25,Laptop,West,Rep_18,45,1876.4638961186292,CUST_8543,84440.87532533832,2023-04,2023Q2
2024-02-24,Laptop,Central,Rep_4,10,875.7683375008312,CUST_3967,8757.683375008311,2024-02,2024Q1
2023-07-11,Tablet,North,Rep_3,48,298.9949723738079,CUST_6104,14351.758673942779,2023-07,2023Q3
2023-04-06,Monitor,Central,Rep_12,49,1375.6973208054794,CUST_3914,67409.1687194685,2023-04,2023Q2
2023-09-30,Laptop,West,Rep_16,25,674.0967220096929,CUST_1698,16852.418050242322,2023-09,2023Q3
2023-01-19,Laptop,West,Rep_12,41,1701.9291309864,CUST_5360,69779.0943704424,2023-01,2023Q1
2024-03-30,Headphones,West,Rep_19,47,212.40460183075632,CUST_8266,9983.016286045548,2024-03,2024Q1
2024-01-31,Laptop,West,Rep_4,23,1573.527298418845,CUST_2062,36191.12786363343,2024-01,2024Q1
2023-04-19,Mouse,South,Rep_7,14,1121.5813205312843,CUST_8330,15702.13848743798,2023-04,2023Q2
2023-08-03,Mouse,East,Rep_11,18,1938.871290749563,CUST_8241,34899.683233492135,2023-08,2023Q3
2024-05-06,Laptop,Central,Rep_6,7,880.8783763415352,CUST_2191,6166.148634390746,2024-05,2024Q2
2023-06-19,Laptop,South,Rep_2,5,1050.9860289501662,CUST_6541,5254.9301447508315,2023-06,2023Q2
2023-12-05,Mouse,North,Rep_20,17,1897.1347258985245,CUST_5312,32251.290340274918,2023-12,2023Q4
2023-10-28,Headphones,West,Rep_6,31,989.2506265300249,CUST_3923,30666.76942243077,2023-10,2023Q4
2023-07-01,Monitor,East,Rep_10,26,693.9924315872421,CUST_5268,18043.803221268296,2023-07,2023Q3
2024-10-14,Phone,West,Rep_20,28,1546.0299635617148,CUST_4072,43288.83897972801,2024-10,2024Q4
2024-01-22,Mouse,West,Rep_17,25,1743.7682999694475,CUST_6029,43594.20749923619,2024-01,2024Q1
2023-04-27,Keyboard,South,Rep_12,45,1941.263712079896,CUST_2852,87356.86704359532,2023-04,2023Q2
2023-05-29,Keyboard,Central,Rep_11,37,543.3308275790203,CUST_7190,20103.24062042375,2023-05,2023Q2
2023-08-21,Laptop,North,Rep_3,16,1487.3463763938876,CUST_8114,23797.5420223022,2023-08,2023Q3
2023-01-12,Phone,West,Rep_8,28,1311.3543052540115,CUST_4719,36717.92054711232,2023-01,2023Q1
2024-11-28,Headphones,South,Rep_5,41,556.9022325658123,CUST_7042,22832.991535198304,2024-11,2024Q4
2024-05-16,Monitor,North,Rep_9,33,851.8531057007632,CUST_3779,28111.152488125186,2024-05,2024Q2
2024-07-11,Tablet,Central,Rep_6,18,862.4461625900344,CUST_5804,15524.03092662062,2024-07,2024Q3
2024-03-25,Phone,South,Rep_13,5,101.4156002696414,CUST_3193,507.078001348207,2024-03,2024Q1
2023-08-12,Monitor,North,Rep_11,21,1511.6776849533405,CUST_4925,31745.23138402015,2023-08,2023Q3
2024-11-19,Mouse,North,Rep_2,41,858.8980295584471,CUST_1384,35214.819211896334,2024-11,2024Q4
2024-02-09,Monitor,West,Rep_17,5,1999.4494629079547,CUST_6989,9997.247314539774,2024-02,2024Q1
2024-03-12,Monitor,Central,Rep_5,10,1706.8124118209523,CUST_8245,17068.124118209522,2024-03,2024Q1
2024-04-01,Keyboard,North,Rep_19,45,1232.040537179216,CUST_6565,55441.82417306472,2024-04,2024Q2
2024-03-24,Laptop,South,Rep_8,39,1359.5677314059592,CUST_9865,53023.14152483241,2024-03,2024Q1
2024-03-13,Keyboard,East,Rep_18,12,1641.9521836654715,CUST_9427,19703.42620398566,2024-03,2024Q1
2024-01-24,Keyboard,East,Rep_17,48,986.0896356860266,CUST_2252,47332.30251292927,2024-01,2024Q1
2024-07-31,Tablet,East,Rep_7,38,1253.6642385897194,CUST_7881,47639.24106640933,2024-07,2024Q3
2023-11-02,Phone,South,Rep_15,27,227.45407755009404,CUST_2331,6141.260093852539,2023-11,2023Q4
2023-09-06,Keyboard,North,Rep_15,30,1263.0690654443533,CUST_8730,37892.0719633306,2023-09,2023Q3
2023-03-22,Mouse,Central,Rep_4,10,1856.845869064914,CUST_6449,18568.45869064914,2023-03,2023Q1
2024-05-22,Headphones,Central,Rep_2,6,1010.6052832860958,CUST_5300,6063.631699716574,2024-05,2024Q2
2023-05-06,Tablet,East,Rep_16,11,197.93348981189465,CUST_1760,2177.268387930841,2023-05,2023Q2
2024-10-24,Monitor,East,Rep_16,8,401.1311810811321,CUST_9472,3209.049448649057,2024-10,2024Q4
2023-07-14,Tablet,East,Rep_18,19,1652.491741846676,CUST_6585,31397.343095086842,2023-07,2023Q3
2024-08-26,Phone,Central,Rep_6,1,1092.12583227842,CUST_1523,1092.12583227842,2024-08,2024Q3
2023-12-12,Keyboard,South,Rep_17,14,693.6940509548031,CUST_8240,9711.716713367243,2023-12,2023Q4
2023-09-06,Monitor,North,Rep_15,30,356.1064812965778,CUST_5143,10683.194438897333,2023-09,2023Q3
2024-07-26,Laptop,South,Rep_4,1,214.80816497732977,CUST_2276,214.80816497732977,2024-07,2024Q3
2024-11-22,Monitor,South,Rep_14,24,1455.0063197133566,CUST_7809,34920.151673120556,2024-11,2024Q4
2024-06-09,Tablet,East,Rep_7,3,1795.6533334900387,CUST_3797,5386.960000470116,2024-06,2024Q2
2023-12-29,Monitor,West,Rep_13,18,922.4541153057365,CUST_7882,16604.17407550326,2023-12,2023Q4
2023-01-15,Laptop,Central,Rep_10,39,678.0543728871977,CUST_7229,26444.12054260071,2023-01,2023Q1
2024-04-18,Keyboard,West,Rep_17,13,1207.5052844303948,CUST_8561,15697.568697595132,2024-04,2024Q2
2023-03-08,Laptop,Central,Rep_18,47,1189.18899519263,CUST_8943,55891.882774053614,2023-03,2023Q1
2024-01-04,Headphones,East,Rep_10,41,708.0213260502403,CUST_3739,29028.874368059853,2024-01,2024Q1
2023-10-09,Phone,East,Rep_13,6,1231.26089774593,CUST_2460,7387.5653864755795,2023-10,2023Q4
2024-10-23,Mouse,West,Rep_11,30,388.0785108247719,CUST_9434,11642.355324743157,2024-10,2024Q4
2024-06-26,Mouse,West,Rep_6,2,1173.196914721037,CUST_9195,2346.393829442074,2024-06,2024Q2
2024-10-07,Keyboard,North,Rep_6,2,1135.6876413771631,CUST_7316,2271.3752827543262,2024-10,2024Q4
2023-10-27,Mouse,South,Rep_4,19,439.0385083097235,CUST_5208,8341.731657884746,2023-10,2023Q4
2023-05-20,Monitor,North,Rep_14,38,1183.414531774094,CUST_5234,44969.75220741557,2023-05,2023Q2
2024-05-25,Headphones,Central,Rep_11,3,151.05589680373248,CUST_1009,453.16769041119744,2024-05,2024Q2
2023-09-18,Monitor,South,Rep_12,2,678.5899977007098,CUST_2619,1357.1799954014195,2023-09,2023Q3
2023-11-17,Monitor,Central,Rep_9,17,277.5573250762786,CUST_4490,4718.474526296735,2023-11,2023Q4
2024-08-28,Monitor,North,Rep_5,44,846.610671225038,CUST_2908,37250.86953390167,2024-08,2024Q3
2024-01-11,Tablet,North,Rep_2,12,789.4957406794108,CUST_3560,9473.948888152929,2024-01,2024Q1
2023-10-23,Keyboard,West,Rep_8,11,1600.7712581267858,CUST_7413,17608.483839394645,2023-10,2023Q4
2023-10-18,Mouse,Central,Rep_5,19,1347.1345803575903,CUST_8577,25595.557026794217,2023-10,2023Q4
2024-07-27,Headphones,North,Rep_13,42,815.267959474139,CUST_7943,34241.25429791384,2024-07,2024Q3
2024-11-21,Mouse,North,Rep_15,33,502.8147555362937,CUST_2248,16592.886932697693,2024-11,2024Q4
2024-05-17,Phone,Central,Rep_8,40,1267.2640920322847,CUST_2970,50690.56368129139,2024-05,2024Q2
2023-07-17,Keyboard,East,Rep_7,8,1402.74933443651,CUST_8667,11221.99467549208,2023-07,2023Q3
2023-01-15,Monitor,Central,Rep_1,30,1793.0905369493673,CUST_1419,53792.71610848102,2023-01,2023Q1
2023-06-06,Keyboard,North,Rep_1,37,1568.2152811489646,CUST_3336,58023.96540251169,2023-06,2023Q2
2023-09-11,Headphones,South,Rep_10,5,1759.6929916854115,CUST_7028,8798.464958427057,2023-09,2023Q3
2023-06-08,Monitor,West,Rep_13,24,1227.7178505413995,CUST_4228,29465.228412993587,2023-06,2023Q2
2024-10-09,Mouse,Central,Rep_15,4,1458.3925083664792,CUST_5225,5833.570033465917,2024-10,2024Q4
2024-02-15,Monitor,East,Rep_19,36,1108.3126645278126,CUST_3116,39899.255923001256,2024-02,2024Q1
2024-10-21,Tablet,South,Rep_8,38,493.3344169084747,CUST_7166,18746.70784252204,2024-10,2024Q4
2023-12-12,Keyboard,East,Rep_12,26,1193.1481724327546,CUST_1984,31021.85248325162,2023-12,2023Q4
2024-09-14,Headphones,East,Rep_12,44,1152.0097079989575,CUST_4876,50688.42715195413,2024-09,2024Q3
2023-05-07,Phone,North,Rep_9,29,253.28158380102852,CUST_4368,7345.165930229827,2023-05,2023Q2
2024-12-26,Tablet,North,Rep_14,37,1970.4403379765524,CUST_2645,72906.29250513244,2024-12,2024Q4
2024-02-24,Keyboard,North,Rep_1,40,1235.3940678988045,CUST_8112,49415.76271595218,2024-02,2024Q1
2023-11-05,Laptop,South,Rep_20,26,700.3233847977311,CUST_9766,18208.40800474101,2023-11,2023Q4
2023-09-01,Laptop,South,Rep_11,38,725.3746890136244,CUST_9666,27564.23818251773,2023-09,2023Q3
2024-02-22,Tablet,North,Rep_11,44,1829.8614526143012,CUST_2205,80513.90391502925,2024-02,2024Q1
2024-10-25,Laptop,West,Rep_6,24,657.3726837088769,CUST_5380,15776.944409013046,2024-10,2024Q4
2023-03-04,Tablet,South,Rep_18,21,1054.5886806932845,CUST_5944,22146.362294558974,2023-03,2023Q1
2023-03-25,Laptop,North,Rep_20,22,216.4318527533555,CUST_7704,4761.500760573821,2023-03,2023Q1
2023-11-23,Laptop,Central,Rep_19,19,731.3046481461994,CUST_3717,13894.788314777788,2023-11,2023Q4
2023-10-12,Laptop,Central,Rep_16,40,1195.534528256445,CUST_1768,47821.381130257796,2023-10,2023Q4
2024-08-12,Tablet,South,Rep_2,28,988.1214993557926,CUST_6797,27667.401981962194,2024-08,2024Q3
2024-10-05,Laptop,Central,Rep_7,3,777.9531667455183,CUST_2481,2333.8595002365546,2024-10,2024Q4
2023-06-11,Headphones,North,Rep_18,7,1334.9016867247951,CUST_1832,9344.311807073565,2023-06,2023Q2
2023-11-09,Monitor,East,Rep_8,47,1160.4148596388256,CUST_8218,54539.49840302481,2023-11,2023Q4
2024-08-31,Headphones,South,Rep_3,32,1978.0211248131134,CUST_3538,63296.67599401963,2024-08,2024Q3
2024-03-27,Headphones,Central,Rep_14,31,681.7806191582592,CUST_7150,21135.199193906035,2024-03,2024Q1
2023-11-26,Monitor,North,Rep_19,48,403.7990984251048,CUST_2308,19382.35672440503,2023-11,2023Q4
2024-11-30,Phone,South,Rep_1,47,1268.2844785343395,CUST_4594,59609.37049111396,2024-11,2024Q4
2024-01-21,Tablet,West,Rep_20,5,723.1246825184874,CUST_2279,3615.6234125924366,2024-01,2024Q1
2023-08-14,Mouse,West,Rep_3,22,1570.5296108366601,CUST_3679,34551.65143840652,2023-08,2023Q3
2023-02-28,Keyboard,North,Rep_18,17,573.9208508006449,CUST_3599,9756.654463610963,2023-02,2023Q1
2023-08-25,Laptop,North,Rep_11,46,1969.5842523719266,CUST_9633,90600.87560910863,2023-08,2023Q3
2023-01-29,Mouse,South,Rep_5,11,1654.038558027764,CUST_6475,18194.424138305407,2023-01,2023Q1
2023-02-10,Keyboard,South,Rep_17,37,1320.2697572861352,CUST_2622,48849.981019587,2023-02,2023Q1
2024-09-20,Phone,Central,Rep_6,27,1214.9555492321012,CUST_7136,32803.79982926673,2024-09,2024Q3
2024-03-30,Phone,Central,Rep_17,26,838.5439280205974,CUST_3681,21802.14212853553,2024-03,2024Q1
2024-07-11,Phone,West,Rep_11,1,211.45740245399662,CUST_6490,211.45740245399662,2024-07,2024Q3
2023-01-29,Mouse,East,Rep_8,11,743.5617971066508,CUST_9378,8179.179768173159,2023-01,2023Q1
2023-08-15,Keyboard,South,Rep_15,24,1876.817991683278,CUST_7212,45043.631800398674,2023-08,2023Q3
2023-11-08,Laptop,South,Rep_4,47,561.414886384659,CUST_2762,26386.49966007897,2023-11,2023Q4
2023-09-01,Tablet,North,Rep_13,43,701.7755870930736,CUST_1153,30176.350245002162,2023-09,2023Q3
2024-03-25,Mouse,North,Rep_9,40,1469.9680745970265,CUST_2240,58798.72298388106,2024-03,2024Q1
2023-03-02,Tablet,South,Rep_7,35,1647.2495194646895,CUST_2252,57653.73318126413,2023-03,2023Q1
2023-04-18,Headphones,East,Rep_6,34,251.0328047268025,CUST_5090,8535.115360711285,2023-04,2023Q2
2023-01-17,Phone,North,Rep_17,47,219.07516313125802,CUST_9407,10296.532667169127,2023-01,2023Q1
2023-12-05,Monitor,Central,Rep_17,23,1462.0014920826202,CUST_8119,33626.03431790027,2023-12,2023Q4
2024-12-10,Laptop,South,Rep_12,15,1401.6916623410032,CUST_9680,21025.374935115047,2024-12,2024Q4
2024-06-21,Monitor,South,Rep_16,7,1998.739324153378,CUST_6913,13991.175269073647,2024-06,2024Q2
2023-03-27,Phone,Central,Rep_7,9,425.5681041819793,CUST_9007,3830.112937637814,2023-03,2023Q1
2024-05-12,Tablet,Central,Rep_18,31,1730.983169429161,CUST_4042,53660.47825230399,2024-05,2024Q2
2024-02-06,Tablet,South,Rep_7,17,1317.826333364295,CUST_4223,22403.047667193012,2024-02,2024Q1
2024-09-11,Headphones,Central,Rep_2,3,1407.7631129623726,CUST_3983,4223.289338887118,2024-09,2024Q3
2023-07-02,Monitor,West,Rep_7,15,1617.7551098317504,CUST_6468,24266.326647476257,2023-07,2023Q3
2024-02-01,Phone,North,Rep_16,45,1250.933216955494,CUST_9502,56291.99476299722,2024-02,2024Q1
2023-06-19,Phone,East,Rep_13,13,798.7295853434651,CUST_4810,10383.484609465047,2023-06,2023Q2
2023-02-08,Keyboard,West,Rep_17,29,123.3137077522087,CUST_1271,3576.097524814052,2023-02,2023Q1
2024-03-15,Headphones,North,Rep_10,30,864.6452252263008,CUST_4430,25939.356756789024,2024-03,2024Q1
2023-12-06,Mouse,North,Rep_17,3,961.2559947484225,CUST_9567,2883.7679842452676,2023-12,2023Q4
2024-10-31,Phone,West,Rep_18,37,132.08171979090565,CUST_9896,4887.023632263509,2024-10,2024Q4
2024-08-07,Monitor,North,Rep_4,12,1915.0106102408788,CUST_2828,22980.127322890545,2024-08,2024Q3
2023-03-02,Mouse,East,Rep_6,39,1764.2806997462212,CUST_9202,68806.94729010263,2023-03,2023Q1
2023-03-03,Mouse,South,Rep_7,4,501.7598176977146,CUST_8827,2007.0392707908584,2023-03,2023Q1
2024-07-28,Keyboard,Central,Rep_19,45,284.6605859682421,CUST_8274,12809.726368570895,2024-07,2024Q3
2023-08-14,Laptop,South,Rep_9,49,1916.6770128174849,CUST_4845,93917.17362805676,2023-08,2023Q3
2024-05-31,Mouse,North,Rep_9,35,1214.684441239165,CUST_8657,42513.955443370774,2024-05,2024Q2
2024-02-23,Phone,South,Rep_17,24,1800.0004886900974,CUST_8906,43200.01172856234,2024-02,2024Q1
2023-04-30,Mouse,North,Rep_9,4,1181.1681052837318,CUST_2290,4724.672421134927,2023-04,2023Q2
2024-09-08,Tablet,East,Rep_9,3,1913.5204215480192,CUST_1954,5740.561264644058,2024-09,2024Q3
2023-08-14,Headphones,East,Rep_5,48,1016.957683403603,CUST_9228,48813.96880337295,2023-08,2023Q3
2023-11-12,Mouse,West,Rep_5,13,1709.853482395099,CUST_1317,22228.095271136288,2023-11,2023Q4
2023-12-15,Tablet,South,Rep_3,40,1372.1314974901738,CUST_4930,54885.25989960696,2023-12,2023Q4
2023-10-16,Keyboard,East,Rep_16,40,528.3067878979024,CUST_2704,21132.271515916094,2023-10,2023Q4
2023-12-29,Mouse,North,Rep_10,36,1256.2921875196093,CUST_3469,45226.51875070594,2023-12,2023Q4
2024-11-30,Monitor,Central,Rep_11,45,1750.0948791032024,CUST_6150,78754.2695596441,2024-11,2024Q4
2024-06-18,Phone,South,Rep_11,30,1821.9675530752675,CUST_3403,54659.02659225802,2024-06,2024Q2
2023-09-15,Keyboard,Central,Rep_12,39,426.60908594522147,CUST_2136,16637.754351863638,2023-09,2023Q3
2023-08-21,Laptop,South,Rep_13,35,300.47500028172317,CUST_6352,10516.62500986031,2023-08,2023Q3
2023-08-12,Phone,West,Rep_15,30,1519.7127263985124,CUST_1277,45591.38179195537,2023-08,2023Q3
2023-07-15,Headphones,West,Rep_18,4,636.8789555462916,CUST_2040,2547.5158221851666,2023-07,2023Q3
2024-06-07,Keyboard,North,Rep_10,1,162.94489808965668,CUST_7353,162.94489808965668,2024-06,2024Q2
2023-11-02,Keyboard,Central,Rep_12,36,1312.7686046337199,CUST_6043,47259.66976681392,2023-11,2023Q4
2024-01-16,Headphones,Central,Rep_11,33,681.0399273416054,CUST_4356,22474.31760227298,2024-01,2024Q1
2024-05-30,Laptop,East,Rep_13,41,369.0664513237549,CUST_3844,15131.72450427395,2024-05,2024Q2
2023-06-06,Tablet,West,Rep_2,47,1376.9736390456906,CUST_4093,64717.76103514746,2023-06,2023Q2
2024-04-03,Tablet,East,Rep_17,44,111.03951180765668,CUST_1988,4885.738519536894,2024-04,2024Q2
2023-01-21,Monitor,Central,Rep_20,6,1532.1834529542896,CUST_6626,9193.100717725738,2023-01,2023Q1
2023-09-14,Phone,West,Rep_6,15,1504.3821734603805,CUST_4056,22565.732601905707,2023-09,2023Q3
2024-06-07,Phone,West,Rep_16,27,1937.9771844337074,CUST_7573,52325.3839797101,2024-06,2024Q2
2024-10-18,Mouse,Central,Rep_8,15,934.7025874803012,CUST_4633,14020.538812204519,2024-10,2024Q4
2023-07-18,Tablet,Central,Rep_12,24,1845.6533032405894,CUST_3946,44295.67927777414,2023-07,2023Q3
2024-07-11,Monitor,North,Rep_14,7,294.11229479497337,CUST_2875,2058.7860635648135,2024-07,2024Q3
2024-06-04,Keyboard,North,Rep_2,24,894.8311604947285,CUST_4788,21475.947851873483,2024-06,2024Q2
2024-12-21,Mouse,South,Rep_18,46,1950.6647111478453,CUST_9357,89730.57671280089,2024-12,2024Q4
2024-06-27,Tablet,Central,Rep_1,38,1820.2463733200484,CUST_1778,69169.36218616184,2024-06,2024Q2
2023-08-02,Tablet,North,Rep_17,12,1973.9920568709356,CUST_6791,23687.904682451226,2023-08,2023Q3
2024-04-07,Keyboard,West,Rep_20,33,1141.3149327994824,CUST_7047,37663.39278238292,2024-04,2024Q2
2023-08-30,Headphones,North,Rep_2,33,221.33967333242504,CUST_2949,7304.209219970026,2023-08,2023Q3
2024-08-11,Headphones,South,Rep_7,2,1956.0594533138324,CUST_1089,3912.1189066276647,2024-08,2024Q3
2024-11-16,Phone,South,Rep_15,34,130.30781579457977,CUST_9619,4430.465737015712,2024-11,2024Q4
2023-11-01,Tablet,Central,Rep_3,6,1209.8144428850253,CUST_4144,7258.886657310151,2023-11,2023Q4
2023-12-25,Monitor,North,Rep_18,12,1748.389791304867,CUST_4389,20980.677495658405,2023-12,2023Q4
2023-03-25,Keyboard,East,Rep_7,11,1794.8924793180288,CUST_1899,19743.817272498316,2023-03,2023Q1
2024-01-25,Phone,South,Rep_3,41,369.7989879295196,CUST_5109,15161.758505110305,2024-01,2024Q1
2023-01-12,Monitor,West,Rep_13,25,1749.9779548547933,CUST_4638,43749.44887136983,2023-01,2023Q1
2023-12-22,Mouse,Central,Rep_19,44,1132.9589243283808,CUST_8057,49850.192670448756,2023-12,2023Q4
2024-12-23,Keyboard,Central,Rep_9,3,208.97665462723205,CUST_9946,626.9299638816962,2024-12,2024Q4
2023-02-04,Mouse,Central,Rep_15,33,1688.8821922400205,CUST_8005,55733.11234392068,2023-02,2023Q1
